seqnames	start	end	width	strand	nWindows	logFC.up	logFC.down	PValue	FDR	direction	best	logFC	logCPM
chr9	40839351	40839750	400	*	6	0	2	0.0736418824010746	0.635847802732779	down	2244689	-1.61260390320249	-1.56874119647319
chr9	40878601	40879800	1200	*	22	1	7	0.0104658233497274	0.39390347514597	down	2244795	-2.10935966648763	-1.33412002226915
chr9	40890301	40890750	450	*	4	0	3	0.0573467426855288	0.597216235406544	down	2244802	-2.16424170773461	-1.69519640150004
chr9	40907351	40907750	400	*	6	0	5	0.0227745138494826	0.480281761035674	down	2244815	-1.7071844322588	-1.3407184854162
chr9	40917951	40918350	400	*	6	0	5	0.0225396491985075	0.479695127182237	down	2244821	-1.39020728514232	-1.50441209019643
chr9	40919651	40920500	850	*	14	0	9	0.00075066005384588	0.194501958769609	down	2244837	-3.22353901724335	-1.62489009157667
chr9	40929951	40930450	500	*	8	0	7	0.0309412024991271	0.519151110483958	down	2244847	-1.16947495632484	-1.50741789667161
chr9	40994001	40994800	800	*	13	0	5	0.0367869887897001	0.539208812201419	down	2244929	-1.77104367127508	-1.64535872715007
chr9	41044451	41045200	750	*	13	3	0	0.058387936695931	0.59989831068554	up	2245003	1.35335220927657	-1.64431212880417
chr9	41048751	41049250	500	*	8	0	2	0.0196586277922124	0.465552171469842	down	2245015	-1.49988271053284	-1.42317019278947
chr9	41058751	41059650	900	*	14	5	1	0.0311268064339899	0.519634639301273	up	2245028	1.44986407580231	-1.64293428295806
chr9	41072251	41073200	950	*	17	2	4	0.0855370858793175	0.658420785576524	down	2245083	-0.719766518493632	-0.866895873108731
chr9	41104851	41105800	950	*	17	2	8	2.9603266275673e-05	0.057694992347738	down	2245181	-1.81118223512467	-1.3680664693969
chr9	41108051	41109100	1050	*	19	3	0	0.0919600262577452	0.671836923585016	up	2245192	1.01909197553213	-1.43315348418574
chr9	41117401	41118750	1350	*	22	0	7	0.00499813971930341	0.322549957746387	down	2245241	-0.45998038321925	0.358405190260641
chr9	41136551	41137500	950	*	17	4	0	0.0317636322796542	0.522417058551554	up	2245273	1.04992955905334	-1.05131384097804
chr9	41147051	41147950	900	*	16	0	6	0.0014374530284352	0.231110560602113	down	2245291	-0.872546080542172	-0.979600643364211
chr9	41148651	41149550	900	*	13	0	3	0.020588873824657	0.471131550879156	down	2245308	-0.738778675754345	-0.944911331692304
chr9	41172851	41173700	850	*	15	4	1	0.0949942844269486	0.676920179585766	up	2245394	0.713139354728623	-1.01926272604409
chr9	41173601	41174450	850	*	15	8	1	0.0963589220491188	0.679275631618849	up	2245410	1.14527209146552	-1.61347994574259
chr9	41181651	41183050	1400	*	26	4	0	0.0265260573822288	0.499496340588934	up	2245427	1.08899074067019	-1.26021166746464
chr9	41326351	41327500	1150	*	21	7	0	0.0648615808083437	0.615512194475491	up	2245672	0.689343566282582	-0.229068047882045
chr9	41517451	41518600	1150	*	21	2	0	0.0890468277628303	0.665555075736874	up	2245823	0.470205424721077	-0.200700822351968
chr9	41611351	41612700	1350	*	19	2	4	0.0979320432553124	0.6812438281893	mixed	2245929	1.42733191513635	-1.67982045267304
chr9	41655701	41655950	250	*	3	1	0	0.0776213182948446	0.64254445496085	up	2245935	0.67859440811794	-1.572217449925
chr9	41766551	41766900	350	*	5	2	0	0.0542804494482495	0.588705557022443	up	2245979	1.19184193038512	-1.69594535392384
chr9	41860051	41861050	1000	*	18	5	0	0.0925749646248316	0.672756243567786	up	2246059	0.65799078605403	-0.740499505491264
chr9	41889651	41890650	1000	*	18	0	0	0.082478283401443	0.653255963279564	down	2246115	-0.250579616590284	1.56105125677016
chr9	41890551	41891550	1000	*	18	0	0	0.000915521151125986	0.211887887874951	down	2246122	-0.337955315006978	1.64351322902818
chr9	41899351	41900300	950	*	17	0	6	0.0337918651975325	0.529808154223258	down	2246146	-0.902570555526912	-1.20874739236819
chr9	41950901	41952300	1400	*	26	0	2	0.0659841511497134	0.618245761544569	up	2246260	0.292831061276525	1.32682187131667
chr9	41984951	41986250	1300	*	24	3	0	0.0909877639030177	0.670064434783303	up	2246306	1.21333598728307	-1.25940694707308
chr9	41999601	42000900	1300	*	24	0	5	0.0256592622660621	0.494572411127292	down	2246339	-1.00478517418831	-1.55455812531829
chr9	42034501	42035050	550	*	9	0	4	0.0471144451981749	0.572625866391493	down	2246426	-0.923751895371858	-1.57714154673322
chr9	42052951	42053800	850	*	10	3	0	0.0214250817771209	0.474964559655219	up	2246446	1.16995037506131	-1.28248380188525
chr9	42075201	42075750	550	*	9	0	3	0.0241665498907714	0.487183507388971	down	2246468	-0.926662239309592	-0.987714638400794
chr9	42116451	42117250	800	*	14	0	4	0.0364881984895825	0.538528239412504	down	2246499	-1.02246843813421	-1.42258781938484
chr9	42199101	42199350	250	*	3	2	0	0.0725690263831015	0.63455800949076	up	2246563	0.770232508271307	-1.57901916565504
chr9	42314901	42315300	400	*	6	0	2	0.0919693281209604	0.671836923585016	down	2246737	-0.650663339558007	-1.48554184043606
chr9	42371701	42372050	350	*	5	4	0	0.00170433878072862	0.242695435186206	up	2246770	1.92777236614913	-1.42582668731677
chr9	42438501	42439150	650	*	11	0	6	0.0633212042213437	0.612452631353374	down	2246864	-0.833452101150366	-1.4322877022892
chr9	42461001	42462400	1400	*	24	1	1	0.0701420108639502	0.628863044873624	up	2246897	0.560401491853349	-0.573962397473627
chr9	42467451	42467850	400	*	6	0	6	0.00739813649575938	0.359168580000857	down	2246918	-0.869127618153437	-1.58854228247999
chr9	42532851	42533950	1100	*	20	1	0	0.0542614849977098	0.588633648790601	up	2247032	0.624716544407053	-0.303889921782469
chr9	42682251	42683150	900	*	16	7	0	0.00372785632331471	0.294936526723678	up	2247274	0.870034146245411	-1.08222455344205
chr9	42722501	42723400	900	*	16	0	13	0.067011923083459	0.620274007473538	down	2247384	-1.50471097498202	-1.57542658224433
chr9	42769551	42770200	650	*	11	6	0	0.00582930795852355	0.336462271975667	up	2247609	0.868211968115064	-0.900457188805499
chr9	42778351	42779600	1250	*	23	1	0	0.0578493528530971	0.598146810049835	up	2247678	0.770145050168949	-1.18654662221626
chr9	42788401	42788850	450	*	7	0	2	0.083506178367213	0.654741559581087	down	2247691	-0.709585999205063	-0.909037846006055
chr9	42790351	42790800	450	*	7	2	0	0.0257618239705169	0.494943310306679	up	2247694	0.910405070039526	-1.439887193255
chr9	42808351	42808850	500	*	8	1	2	0.050750982123144	0.581241314228844	down	2247756	-0.69325157067283	-1.18384871986961
chr9	42827401	42828700	1300	*	24	0	2	0.0382670707192348	0.545701672371946	down	2247797	-0.451123558059761	0.367056050003036
chr9	42885901	42887150	1250	*	23	2	2	0.0605700986919998	0.605965535091559	up	2247909	0.588620870947864	-0.438377530950825
chr9	42944501	42945850	1350	*	25	0	3	0.0240742535347042	0.486951627328486	up	2248146	0.251133294155904	1.80779430457056
chr9	42960301	42960500	200	*	2	1	0	0.049091418077914	0.577923011989474	up	2248209	0.827368175587372	-1.66892827672593
chr9	43049051	43049300	250	*	2	0	1	0.0662411981210588	0.618855630179592	down	2248224	-0.678756510045365	-1.68347041754271
chr9	43083501	43083800	300	*	4	0	4	0.00445827667706457	0.3113249175045	down	2248233	-1.19612700653029	-1.48083429608917
chr9	43101851	43102350	500	*	8	4	0	0.083652930180979	0.655128486360528	up	2248237	0.570893487723376	-1.04588482300423
chr9	43193851	43194750	900	*	16	0	8	0.0158945158366985	0.438515666615766	down	2248471	-1.05728177227879	-1.52690540129208
chr9	43219201	43219900	700	*	12	1	4	0.0306847358044424	0.518056977377589	down	2248568	-1.10308327927579	-1.65277730410854
chr9	43268801	43270100	1300	*	24	2	0	0.0225970219550646	0.479695127182237	up	2248944	0.652482265316048	-0.36621952544252
chr9	43280801	43281350	550	*	9	4	0	0.066662460777203	0.61965950125779	up	2249033	0.832774513130846	-1.50071574047891
chr9	43305801	43306400	600	*	10	0	5	0.0930913260751554	0.673575240553073	down	2249092	-0.841461806704377	-1.29383005573414
chr9	43453451	43454450	1000	*	14	2	1	0.0359001648279506	0.536921072178562	up	2249449	1.68747331934187	-1.69444837581123
chr9	43505451	43506600	1150	*	17	0	5	0.0040964113020766	0.302551734532399	down	2249626	-1.59309136498006	-0.600452549081906
chr9	43568801	43569400	600	*	10	0	10	0.00342328859161125	0.292427200117052	down	2249664	-1.16143267245227	-1.64842076722147
chr9	43579651	43580150	500	*	5	4	1	0.0148074091963218	0.431706687644407	up	2249681	0.927008507569326	-1.64258551681948
chr9	43619351	43620300	950	*	15	2	3	0.0452531450481434	0.566681075749097	down	2249736	-1.32069954120489	-1.49949866704431
chr9	43679051	43680150	1100	*	20	4	1	0.0695363622280745	0.626781261808619	up	2249878	1.10929010087362	-1.53526050456456
chr9	43729501	43730900	1400	*	26	0	2	0.000160083020767207	0.10430722161564	down	2249971	-0.459522170924672	0.927589586066531
chr9	43730801	43732150	1350	*	25	0	0	0.0246874376156274	0.489879766634747	down	2249973	-0.383070266018719	0.564374869178038
chr9	43751101	43751650	550	*	9	0	4	0.0180486301130368	0.45534232099172	down	2250136	-0.758554097197122	-1.19223547715999
chr9	43770601	43771200	600	*	10	0	4	0.0293816123798349	0.513453624629657	down	2250285	-1.08232705997726	-1.61191297682554
chr9	43794801	43795250	450	*	7	1	3	0.071769403779661	0.632702860280706	mixed	2250439	-1.43264567395376	-1.46633818518617
chr9	43795751	43797050	1300	*	24	2	2	0.0535861746312779	0.58682488431105	down	2250465	-1.11380701986888	-0.990562886441812
chr9	43808201	43809100	900	*	16	0	4	0.0751878292112314	0.638550458494889	up	2250523	0.441761270887032	-0.143213479758351
chr9	43826551	43828050	1500	*	28	0	4	0.0778256491679937	0.643095611106637	down	2250632	-1.32907234072124	-1.32152964808092
chr9	43858051	43859100	1050	*	16	5	0	0.0233928461357864	0.483462406134784	up	2250819	1.19733946351743	-1.54801400849223
chr9	43864251	43865400	1150	*	21	0	5	0.04547174618347	0.56698420500626	down	2250867	-1.55527915613627	-1.64990278679325
chr9	43887451	43888700	1250	*	22	3	0	0.00919712689920718	0.382140695900742	up	2250958	0.497549389926774	0.695266690465694
chr9	43888601	43889800	1200	*	22	2	4	0.025948090149012	0.495928192230109	up	2250962	0.559694208387714	0.554709258490881
chr9	43896301	43897300	1000	*	16	0	8	0.0619607853552846	0.608794783387818	down	2250988	-0.781137944449	-1.48830264416937
chr9	43992951	43994450	1500	*	28	0	2	0.0570933996091118	0.596777180375154	up	2251367	0.428761145211957	-0.00290351711883829
chr9	44075451	44075900	450	*	7	0	2	0.0223290036378633	0.479226946286499	down	2251559	-1.26585604212549	-1.5878637296451
chr9	44096501	44097000	500	*	8	0	4	0.0402992954395137	0.552452941679121	down	2251686	-0.550396069732852	-0.905006089975844
chr9	44111801	44113000	1200	*	18	2	0	0.080072667180164	0.647308968960049	up	2251756	0.728134686995951	-0.97839860837374
chr9	44124351	44125750	1400	*	26	0	15	0.0323761308250124	0.524058887671093	down	2251783	-1.0319559872988	-1.35502094759235
chr9	44133651	44135000	1350	*	25	2	0	0.0486614962749756	0.576385051968576	up	2251905	0.594088011754074	-0.658998626687694
chr9	44249001	44250350	1350	*	25	6	3	0.0820812637602933	0.652266225655288	up	2252007	0.831829432080898	-1.43496088689386
chr9	44267951	44268900	950	*	17	2	0	0.00166718049843333	0.241387540567299	up	2252079	1.33032306713882	-1.61929148527411
chr9	44435051	44436200	1150	*	21	11	0	0.0899262129849205	0.66741381076101	up	2252302	0.965889261205461	-1.64362644471226
chr9	44478601	44480000	1400	*	26	0	0	0.00493907744048199	0.322131810085543	up	2252388	0.314757957831463	1.50823904668131
chr9	44529051	44529300	250	*	3	0	2	0.0307963800295964	0.518497498046282	down	2252896	-1.22810817651298	-1.65282857369918
chr9	44561651	44562050	400	*	6	0	6	0.011993903970272	0.409100991084366	down	2252954	-1.28872851334898	-1.49643695717389
chr9	44565151	44565700	550	*	8	2	0	0.00702751152531917	0.355622272782545	up	2252959	1.16551925745096	-1.69061526330805
chr9	44581301	44582050	750	*	13	0	3	0.0245413783655212	0.489404693367087	down	2252982	-0.757936088300998	-0.627814713170077
chr9	44590551	44591400	850	*	15	0	7	0.0133725649376054	0.421306459598561	down	2253024	-0.743252639792451	-0.674536832103429
chr9	44602801	44604000	1200	*	22	0	2	0.056136412914571	0.59429597901924	down	2253076	-0.725885081652407	-0.941627732678731
chr9	44637851	44638000	150	*	1	1	0	0.0882635752709266	0.664058248573513	up	2253139	0.585411626658768	-1.64769668734701
chr9	44723201	44724700	1500	*	24	11	0	0.0157682916578215	0.437939484638937	up	2253417	0.996715979807058	-1.44902912754769
chr9	44726701	44727700	1000	*	18	5	0	0.0881244938044503	0.66382476441083	up	2253449	0.604350206506608	-1.03326021795491
chr9	44798451	44799800	1350	*	25	0	0	0.0911148730418627	0.670152628443187	up	2253622	0.462786077840932	-0.368984063438079
chr9	44874201	44874550	350	*	5	0	1	0.0744004086920838	0.636732419109537	down	2253718	-2.01988169201293	-1.67698069891703
chr9	44875451	44876000	550	*	9	0	3	0.0043323803931743	0.308006949983647	down	2253722	-0.95661493047162	-1.49119779398145
chr9	44879301	44880750	1450	*	27	4	3	0.0155976246340242	0.437635303823061	down	2253765	-0.590194077591007	-0.239852910432897
chr9	45022851	45023350	500	*	8	0	3	0.0478856551684233	0.573610434832255	down	2253917	-0.64744653887033	-1.23211500750261
chr9	45042951	45044050	1100	*	20	1	3	0.0496088243982225	0.578791580556211	down	2253985	-0.888156323825762	-1.23960551507967
chr9	45253901	45254950	1050	*	19	0	4	0.0723819981388686	0.634360893543011	down	2254321	-1.25521693860435	-1.4517339601595
chr9	45294051	45295050	1000	*	14	4	0	0.084745143829417	0.656846807100021	up	2254362	0.968750281665544	-1.59154293091108
chr9	45349451	45350350	900	*	16	2	0	0.0684639237830361	0.624166151263693	up	2254442	1.42315013267763	-1.70169366472993
chr9	45361851	45362450	600	*	9	0	3	0.0653630654897492	0.61675961569225	down	2254460	-0.829507034356334	-1.43483926344708
chr9	45381751	45381950	200	*	2	2	0	0.0587203423574827	0.601042263435421	up	2254545	0.636483062778716	-1.67762628052392
chr9	45387851	45389250	1400	*	25	0	4	0.0809234313284136	0.649329042143774	down	2254572	-1.51004168470682	-1.57789458624159
chr9	45395901	45397400	1500	*	28	5	0	0.0395676088510164	0.550194263873908	up	2254575	0.898189449061275	-1.43934002487788
chr9	45407851	45409050	1200	*	22	1	0	0.0744375779802843	0.636808054694285	up	2254665	0.30838605679413	0.7038484791254
chr9	45444701	45445850	1150	*	21	0	15	0.00654816445896473	0.350196159331723	down	2254783	-2.75818018642144	-1.59619203705625
chr9	45447301	45448250	950	*	17	2	2	0.0110811913597752	0.401461928105789	up	2254808	1.57364147226662	-1.29375109928743
chr9	45608201	45608450	250	*	2	0	1	0.00729622670655942	0.357575083274045	down	2255018	-2.43034409198735	-1.69332639694936
chr9	45664301	45665450	1150	*	20	6	5	0.0204931007149454	0.470367397678849	up	2255076	1.35809030830927	-1.60985833808208
chr9	45798201	45799700	1500	*	28	4	0	0.0444507549069346	0.564625762241324	up	2255235	0.882432854231166	-1.11342416877361
chr9	45806351	45806600	250	*	2	1	0	0.0561101306481019	0.594163682636846	up	2255262	0.888760976210614	-1.68474079676673
chr9	45839201	45840550	1350	*	25	3	3	0.0725482628156661	0.63455800949076	mixed	2255331	0.568558799081288	-0.978154810570183
chr9	45847101	45847700	600	*	8	4	0	0.0672082384663393	0.620978551759126	up	2255357	1.25354726782185	-1.49975254083925
chr9	45850101	45851550	1450	*	24	8	2	0.00052360779833669	0.172046428697353	up	2255368	1.91800626623777	-1.6036482770414
chr9	45905701	45906650	950	*	17	0	0	0.0389068821058117	0.548046159816309	up	2255410	0.274609862311655	1.46882608631221
chr9	45906551	45907500	950	*	17	2	0	0.00209455749297269	0.26016600940551	up	2255415	0.350178217892326	1.37132237729202
chr9	45953951	45955000	1050	*	19	0	0	0.0834696652936555	0.654741559581087	up	2255541	0.493963851044636	-0.3852477361796
chr9	46013701	46014800	1100	*	20	4	1	0.0971882223745743	0.680499158547989	up	2255702	1.1790289506474	-1.47951113665817
chr9	46030901	46031400	500	*	8	0	6	0.00390768417459364	0.299486924411088	down	2255727	-2.17028769928626	-1.45156132377797
chr9	46054201	46054950	750	*	13	3	2	0.0612595037921226	0.607712976370519	up	2255756	0.711366088296763	-1.09656071810565
chr9	46072151	46072750	600	*	10	0	8	0.0596387973532174	0.603037044705881	down	2255797	-0.680139073927154	-1.23587565039863
chr9	46097001	46097350	350	*	5	0	5	0.0108686115001398	0.399233863816798	down	2255808	-1.16150310754307	-1.6579623156823
chr9	46119701	46120600	900	*	16	0	2	0.0350409975471965	0.534709964479232	down	2255839	-0.472581105267686	-0.246076903358483
chr9	46174951	46175850	900	*	11	0	4	0.0310068539930393	0.519151110483958	down	2255887	-0.662728880003831	-1.02483860708989
chr9	46180651	46181750	1100	*	17	0	5	0.0184798772178585	0.459607199488631	down	2255908	-0.823235487224621	-1.35048039994262
chr9	46184351	46185750	1400	*	23	1	6	0.000755360105506603	0.194929130749548	down	2255911	-3.78599820007357	-1.36378741169624
chr9	46189551	46189700	150	*	1	0	1	0.0675317751357922	0.621675617759217	down	2255935	-0.575242720200679	-1.66755135088319
chr9	46240751	46241350	600	*	10	6	0	0.0862562485984281	0.659931485416028	up	2256009	0.756515765172932	-1.50417830734374
chr9	46298351	46298700	350	*	5	0	1	0.0235120765584681	0.484421061610544	down	2256100	-1.37140778219071	-1.68531512032013
chr9	46308251	46309550	1300	*	24	0	3	0.00171206676241764	0.242695435186206	down	2256123	-2.42145112561163	-1.62559669805168
chr9	46311101	46312250	1150	*	21	1	4	0.00114418909533868	0.218864504774703	down	2256160	-0.738088174208555	-0.260088790054262
chr9	46389451	46390350	900	*	16	3	0	0.0800238773479643	0.647159096702131	up	2256440	0.618022769547012	-0.77373929837333
chr9	46443151	46444450	1300	*	22	3	0	0.0792704469617002	0.645908538360297	up	2256518	0.602831798181448	-0.860459990071854
chr9	46586851	46588050	1200	*	17	0	4	0.0109777320182511	0.401038182635918	down	2256670	-1.60733241197749	-1.5392990973352
chr9	46603001	46604000	1000	*	18	0	0	0.0899608075855119	0.66741381076101	down	2256709	-0.338477377258537	0.656686531235148
chr9	46702001	46703200	1200	*	21	0	6	0.000932181071624895	0.212399616373149	down	2256789	-3.38952975677278	-1.18889618291893
chr9	46748801	46748950	150	*	1	0	1	0.0839981925569159	0.655924148214401	down	2256853	-0.778912274646094	-1.67326439561544
chr9	46773851	46774250	400	*	6	0	4	0.0291786889486337	0.512984002895457	down	2256855	-1.10678706927617	-1.16894926293987
chr9	46835301	46835700	400	*	6	0	3	0.00349119559392076	0.292427200117052	down	2256923	-2.17045975359523	-1.65816524655757
chr9	46902851	46903700	850	*	15	2	2	0.0104382819475988	0.393879719778832	down	2256963	-3.16650680032112	-1.66172392171981
